name     redshift     t0         t0err              x0              x0err          x1             x1err          x2                 x2err      mwebv         cov_x0x1       cov_x0x2           cov_x1x2     chiquad/dof modelo
12927.0    0.175     53989     1.14892          0.000348589     2.4974e-05      0.544205        0.0799118       0.0014664        0.049652     0.0369      7.91582e-07    -1.07805e-06       -0.00101059     1.00079    exp2lc
05D2ac     0.479     53377.7   0.264386         1.51945e-05     1.15493e-07    -0.328822        0.170323       -0.0373909        0.0112609    0.0192     -3.358e-09      -6.91343e-10       -0.00021505     1.05189    salt2
05D2ac     0.479     53376.9   0.278129         3.98758e-05     4.84432e-07     0.368326        0.0414008       0.274852         0.123104     0.0192     -2.58775e-09     4.85947e-08       -0.00137953     3.66905    exp3
05D2ac     0.479     53376.7   0.275433         3.8994e-05      3.36375e-07     0.394308        0.0409243       0.001515         0.0111564    0.0192      2.09449e-09    -2.00864e-09        8.19445e-06    3.93158    exp2lc
18091.0    0.3715    54372.4   1.0352           2.5839e-05      2.97923e-06     1.2623          1.09931        -0.0161116        0.126411     0.0251     -2.4266e-06     -2.4171e-07         0.0278415      0.820899   salt2
18091.0    0.3715    54373.1   0.00108473       7.12181e-05     8.25551e-06     0.329111        0.269579        0.48367          0.956261     0.0251     -1.21044e-06     7.00624e-06       -0.120236       0.817062   exp3
18091.0    0.3715    54373.1   0.00095287       6.65318e-05     5.30963e-06     0.40048         0.253396        0.0353619        0.122183     0.0251     -3.84876e-07    -4.81718e-07        0.00303509     0.819857   exp2lc
19101.0    0.187     54395.2   0.31186          9.92082e-05     6.95267e-06    -0.115117        0.524615       -0.0685343        0.0582158    0.0225     -2.35012e-06    -3.743e-07          0.0125398      0.786982   salt2
19101.0    0.187     54396.2   0.418304         0.000236136     7.61555e-06     0.0313842       0.463286        0.0566646        0.524943     0.0225      1.03076e-06     3.35155e-06        0.112573       1.21376    exp3
19101.0    0.187     54396.2   0.341792         0.000237589     1.34007e-05    -0.0213299       0.448749       -0.00908044       0.0538915    0.0225     -2.62184e-06    -6.86166e-07        0.009634       1.21272    exp2lc
05D3ne     0.169     53570.6   0.0289005        0.000131097     9.07135e-07    -0.643715        0.0618748      -0.106964         0.00476801   0.011      -5.16784e-08    -4.00566e-09        0.00024632   102.953      salt2
05D3ne     0.169     53570.8   0.0553666        0.000240721     2.81063e-06    -5.23608         0.320144       -3.22135          0.192851     0.011       8.68426e-07     5.189e-07          0.0573329     23.8886     exp3
21033.0    0.229     54419.9   0.933006         6.64404e-05     5.25527e-06    -2.56028         1.52411         0.0275248        0.0793527    0.0343     -2.90477e-06    -3.79879e-07        0.043861       6.54306    salt2
21033.0    0.229     54421.5   1.21711          8.0023e-05      3.87683e-05   -14.3458         12.6054        -13.0824          12.1656       0.0343      0.000478593     0.000466969      146.031          2.76086    exp3
21033.0    0.229     54419.9   1.36701          0.000171263     1.39777e-05    -4.77552         3.23734        -0.169338         0.103154     0.0343      2.10627e-05    -3.68562e-07        0.225462       3.1897     exp2lc
14298.0    0.262     54013.1   0.602053         5.826e-05       4.33727e-06     0.494714        0.688333       -0.0706866        0.0759479    0.075      -1.73258e-06    -2.73567e-07        0.0110862      1.01765    salt2
14298.0    0.262     54014     0.762176         0.0001358       8.91199e-06     0.248474        0.225966       -0.796259         0.786608     0.075      -7.06394e-07     6.30201e-06       -0.0551866      0.78697    exp3
14298.0    0.262     54013.8   0.699259         0.000152392     9.16194e-06     0.171505        0.199831       -0.0764671        0.0755614    0.075      -1.98496e-07    -6.08184e-07        0.000368487    0.790609   exp2lc
17258.0    0.091     54342.4   0.537948         0.000545079     2.31456e-05     0.35899         0.162557        0.00867987       0.0222761    0.0351     -3.87201e-07    -4.71957e-07        0.00057685     1.51363    salt2
17258.0    0.091     54348.7   1.02265          0.00111187      4.49304e-05     0.400199        0.0468705       1.01813          0.18014      0.0351      1.2039e-06     -3.42546e-06       -0.00498714     5.44079    exp3
17258.0    0.091     54342.8   0.750182         0.00129895      8.28108e-05     0.524849        0.0345959       0.0837511        0.0365434    0.0351      1.30433e-06    -2.69767e-06       -0.000351047    4.24896    exp2lc
5635.0     0.1795    53661.4   0.478584         8.07035e-05     6.89338e-06    -1.04012         0.689307       -0.0253621        0.0741809    0.0615     -2.20533e-06    -4.76214e-07        0.0135694      0.825105   salt2
5635.0     0.1795    53661.5   0.700665         0.00020297      8.23789e-06    -0.0480546       0.232701        0.408747         0.653216     0.0615      3.85213e-08     4.09134e-06       -0.016773       1.04348    exp3
5635.0     0.1795    53661.7   0.63992          0.000189536     1.37482e-05    -0.0180974       0.23787         0.0491014        0.0671412    0.0615     -7.52714e-08    -8.59538e-07        0.00144025     1.03639    exp2lc
6196.0     0.2807    53669.3   0.885843         4.28564e-05     2.88922e-06    -0.384779        1.06042        -0.0401207        0.0753501    0.0648     -1.1569e-06     -1.79331e-07        0.00585986     0.766278   salt2
6196.0     0.2807    53669.9   1.2724           9.98096e-05     9.49213e-06     0.0618889       0.591327       -0.977239         1.24622      0.0648      1.61334e-06     1.10365e-05        0.152432       0.957131   exp3
6196.0     0.2807    53669.6   1.15991          0.000109029     6.84513e-06     0.127242        0.533743       -0.0257603        0.0767378    0.0648      1.86942e-07    -4.41117e-07        0.00422114     0.991149   exp2lc
20064.0    0.10524   54413     0.0981167        0.000345721     3.80873e-06     0.639627        0.153045        0.0906562        0.00904658   0.031      -4.51058e-07    -2.71145e-08        0.000777069    3.46826    salt2
20064.0    0.10524   54412.3   0.17584          0.00104525      1.91599e-05    -0.466281        0.318797        1.41505          0.255951     0.031       5.38646e-06     4.10978e-06        0.0593651      3.81487    exp3
20064.0    0.10524   54413.2   0.213075         0.000778601     3.22361e-05    -0.22825         0.356157        0.211203         0.0399414    0.031      -7.75377e-06    -1.25069e-06        0.0113847      3.41046    exp2lc
15440.0    0.253     54031.6   0.615659         4.60639e-05     3.31258e-06    -0.956824        0.642993       -0.0383959        0.0741714    0.0285     -8.54577e-07    -2.17322e-07        0.00924613     1.41016    salt2
15440.0    0.253     54031.9   0.744737         0.000122255     7.19524e-06    -0.44967         0.398152        1.23277          0.744495     0.0285      1.02618e-06     4.64275e-06        0.112659       1.19326    exp3
15440.0    0.253     54032.3   0.699232         0.000110573     7.28288e-06    -0.708714        0.415647        0.0208774        0.0732673    0.0285     -2.80095e-07    -4.77396e-07        0.00426981     1.27587    exp2lc
15129.0    0.19828   54023.4   0.455285         9.20047e-05     5.4367e-06     -1.35228         0.381732       -0.015473         0.0581802    0.0591     -4.50591e-07    -2.9227e-07         0.00102661     1.30006    salt2
15129.0    0.19828   54024     0.610898         0.00023367      8.99954e-06    -0.484166        0.176378        0.509359         0.6163       0.0591      1.76486e-07     4.70597e-06        0.00758463     1.42463    exp3
15129.0    0.19828   54024.1   0.000415488      0.000219413     1.2e-05        -0.482283        0.170612        0.0402786        0.054457     0.0591      1.69116e-08    -6.11114e-07       -9.62305e-05    1.43006    exp2lc
2789.0     0.2903    53635.9   0.68099          4.24022e-05     3.50955e-06    -0.541433        0.654554       -0.123761         0.0976991    0.0545     -9.08968e-07    -2.72462e-07        0.000504888    0.879953   salt2
2789.0     0.2903    53636     1.19106          9.2383e-05      8.94748e-06     0.537407        0.279287       -0.75166          1.1703       0.0545     -1.44759e-06     9.47785e-06       -0.185912       0.679778   exp3
2789.0     0.2903    53636     1.13581          0.000101034     7.92826e-06     0.434901        0.214744       -0.0479704        0.10047      0.0545     -1.9951e-07     -6.79198e-07        0.00038846     0.688263   exp2lc
05D1ix     0.49      53719.5   0.110168         1.26346e-05     1.34989e-07     0.740653        0.11928        -0.0581434        0.0113168    0.0272     -1.31164e-08    -8.77932e-10        0.000364605    1.85352    salt2
05D1ix     0.49      53720.2   1.89539e-05      3.23893e-05     3.38379e-07     0.15258         0.0458792       0.414348         0.0830775    0.0272      8.72274e-10     2.46172e-08        0.000887236   10.9323     exp3
05D1ix     0.49      53720.2   1.8995e-05       3.09352e-05     2.04796e-07     0.102559        0.0478331       0.00185888       0.0110495    0.0272     -3.65868e-09    -1.46457e-09        0.000114101   12.3512     exp2lc
sn1994m    0.023159  49475.2   0.126233         0.00554409      7.16923e-05    -1.55718         0.0806698      -0.00990456       0.0069084    0.024      -1.7613e-06     -4.12213e-07        0.000263641    7.49801    salt2
sn1994m    0.023159  49475.1   0.313706         0.0153912       0.000203417     0.0737826       0.0253926       1.54393          0.132134     0.024      -1.15672e-06     7.19136e-06       -0.00312822     9.30429    exp3
sn1994m    0.023159  49472.5   0.225614         0.0140392       0.000271343     0.364539        0.0100363       0.0982452        0.0173165    0.024       6.51899e-07    -2.98802e-06       -1.53185e-05   11.4037     exp2lc
sn2005bo   0.0139    53478.6   0.0787924        0.00971828      3.65145e-05    -1.07639         0.0538978       0.242864         0.0029253    0.046       1.02135e-07    -7.57278e-08        4.95446e-05    1.99639    salt2
sn2005bo   0.0139    53477.4   0.0740183        0.0346548       0.000111696    -0.117665        0.0209292       1.62049          0.0194722    0.046       1.1217e-06     -2.47205e-07        7.76265e-07   44.1067     exp3
sn2005bo   0.0139    53477.2   0.0852147        0.0247053       0.000129914    -0.0395925       0.0206419       0.306076         0.00342139   0.046       6.18917e-07    -2.9037e-07         1.52986e-05   16.2321     exp2lc
2440.0     0.193     53635     0.453058         9.63348e-05     5.33793e-06     0.414554        0.319942       -0.059795         0.0546071    0.0526     -3.59499e-07    -2.66583e-07       -0.000403888    0.656306   salt2
2440.0     0.193     53636     0.696614         0.00024208      8.44481e-06     0.298517        0.105366        0.0574675        0.570487     0.0526     -3.83125e-07     4.05784e-06       -0.0277823      0.580818   exp3
2440.0     0.193     53636     0.593214         0.000241244     1.23701e-05     0.303453        0.0939107       0.00051621       0.050816     0.0526     -3.41534e-08    -5.84819e-07       -1.04493e-05    0.581124   exp2lc
7243.0     0.2037    53685.9   0.671505         8.543e-05       8.98602e-06     0.658124        0.817227       -0.0185392        0.0904119    0.1004     -4.83915e-06    -7.54758e-07        0.0371138      0.461449   salt2
7243.0     0.2037    53686.2   6.51977e-05      0.000216049     1.64497e-05    -1.15979         1.17015        -0.0934353        1.12208      0.1004      1.43174e-05     1.7178e-05         1.1012         0.50613    exp3
7243.0     0.2037    53686.2   6.20327e-05      0.000227397     1.9098e-05     -1.25373         0.69907        -0.0456742        0.0805489    0.1004     -6.25315e-06    -1.45083e-06        0.0244457      0.474597   exp2lc
19596.0    0.292     54396.1   0.808869         3.76469e-05     3.49067e-06     1.80913         1.01627         0.0541206        0.0862788    0.1002     -2.45785e-06    -2.39831e-07        0.0249093      0.663503   salt2
19596.0    0.292     54396.6   0.861687         0.000109572     9.22493e-06     0.444397        0.599285        0.294938         0.931835     0.1002      1.12588e-06     7.77441e-06        0.207077       0.529028   exp3
19596.0    0.292     54396.7   0.836308         0.00010338      7.47078e-06     0.452817        0.595068        0.0495444        0.089204     0.1002     -1.66303e-06    -5.78511e-07        0.0131811      0.518453   exp2lc
